date,open,high,low,close,volume
11/12/90,15.8276,16.1674,15.8105,16.1317,14173200
11/13/90,16.1317,16.2031,15.9889,15.9889,8526000
11/14/90,16.0603,16.2745,16.0603,16.2031,7875600
11/15/90,16.1674,16.2202,16.0603,16.0775,6158800
11/16/90,16.1317,16.2916,15.9889,16.2202,9078800
11/19/90,16.2916,16.3987,16.2745,16.3815,7443200
11/20/90,16.3815,16.4343,16.1674,16.1845,8001200
11/21/90,16.1674,16.2916,16.0418,16.2916,5251600
11/23/90,16.2559,16.3101,16.0775,16.0775,1862000
11/26/90,15.9889,16.3101,15.9347,16.2559,4661600
11/27/90,16.2559,16.2916,16.0775,16.2031,6126000
11/28/90,16.1317,16.2559,16.0418,16.0418,5276800
11/29/90,16.0603,16.1131,15.9347,15.9889,4782800
11/30/90,15.9347,16.3458,15.8819,16.2202,7217600
12/3/90,16.3458,16.3458,16.1317,16.1845,6280800
12/4/90,16.1845,16.4172,16.1317,16.3815,5831600
12/5/90,16.2916,16.3987,16.2388,16.363,5938000
12/6/90,16.5414,16.56,15.8819,15.9176,13558400
12/7/90,15.9176,16.1131,15.8105,16.0603,7637600
12/10/90,16.0246,16.2388,16.0061,16.1845,4695200
12/11/90,16.1317,16.1488,16.0418,16.1131,3991600
12/12/90,16.1131,16.3458,16.0775,16.3273,5887600
12/13/90,16.3273,16.363,16.1131,16.1131,4372400
12/14/90,15.9889,16.0603,15.8462,15.8819,5740800
12/17/90,15.8276,15.9533,15.7919,15.9176,3819600
12/18/90,15.9176,16.2031,15.9176,16.2031,6467200
12/19/90,16.1317,16.2745,16.0061,16.096,9855600
12/20/90,16.0246,16.363,16.0246,16.2388,7584000
12/21/90,16.2745,16.3273,16.1845,16.2559,8338400
12/24/90,16.2559,16.3101,16.2388,16.2559,1365200
12/26/90,16.2745,16.3101,16.2031,16.2031,1587200
12/27/90,16.1674,16.2559,16.1317,16.2202,2856400
12/28/90,16.2202,16.2559,16.1674,16.1845,2912800
12/31/90,16.1845,16.2031,16.1131,16.1317,1845200
1/2/91,16.1131,16.2388,16.0061,16.0061,4150800
1/3/91,16.0418,16.2559,16.0246,16.0603,5229600
1/4/91,16.096,16.1317,15.9704,16.0061,4340400
1/7/91,15.899,15.9704,15.7034,15.7391,4757600
1/8/91,15.7562,15.7562,15.525,15.5607,6862000
1/9/91,15.6677,15.8105,15.2395,15.2566,8312000
1/10/91,15.3637,15.4707,15.3108,15.4707,3848000
1/11/91,15.3994,15.4536,15.3822,15.435,2434800
1/14/91,15.2566,15.2923,15.061,15.2395,6986000
1/15/91,15.2566,15.3822,15.2395,15.3465,4672400
1/16/91,15.3108,15.5964,15.2209,15.5778,6324000
1/17/91,16.4172,16.5771,16.3101,16.5243,17321600
1/18/91,16.4529,16.8812,16.3987,16.7912,18370000
1/21/91,16.667,17.1481,16.6485,17.0768,8806000
1/22/91,17.0411,17.0768,16.8098,16.8455,7854800
1/23/91,16.8269,17.1481,16.8269,17.0239,8844000
1/24/91,17.131,17.3623,17.1125,17.2738,11364800
1/25/91,17.2909,17.505,17.2024,17.505,9764400
1/28/91,17.4879,17.8448,17.4693,17.7377,9913200
1/29/91,17.7192,17.8976,17.5593,17.7734,7796800
1/30/91,17.8091,18.1303,17.7906,18.1303,10097200
1/31/91,18.0761,18.1475,18.0233,18.0946,6873200
2/1/91,18.0589,18.2188,17.9333,18.1118,7676400
2/4/91,18.1945,18.3919,18.1037,18.3559,6212400
2/5/91,18.3386,18.5187,18.3026,18.5187,8708400
2/6/91,18.4654,18.7349,18.4467,18.7176,9678400
2/7/91,18.7349,18.879,18.5014,18.5187,10128000
2/8/91,18.5735,18.7176,18.4827,18.6628,7006800
2/11/91,18.7176,19.0952,18.6816,19.0779,7461200
2/12/91,18.9511,19.2941,18.9511,19.1312,9489600
2/13/91,19.0779,19.4555,19.0592,19.4022,7695200
2/14/91,19.4382,19.6356,19.2941,19.4555,9941600
2/15/91,19.5275,19.8705,19.5102,19.7985,10955600
2/19/91,19.7797,20.14,19.7437,20.104,9112400
2/20/91,19.9238,19.9959,19.8705,19.8705,7416800
2/21/91,19.8878,19.9238,19.5275,19.5275,6262000
2/22/91,19.5463,19.7437,19.1139,19.2033,9536400
2/25/91,19.3474,19.4742,19.0419,19.258,7578800
2/26/91,19.1312,19.1672,18.6989,18.6989,8908400
2/27/91,18.7349,18.8617,18.4654,18.8617,8164800
2/28/91,18.915,18.9511,18.3746,18.5548,8634000
3/1/91,18.4827,18.9511,18.4654,18.879,7432400
3/4/91,18.915,19.0952,18.7176,18.8257,4758400
3/5/91,18.8257,19.4555,18.7176,19.2393,9935600
3/6/91,19.3661,19.4382,19.1139,19.1499,8124000
3/7/91,19.1312,19.2753,18.9698,19.0952,4770400
3/8/91,19.186,19.258,18.879,18.915,5936000
3/11/91,18.7349,18.807,18.5548,18.6095,7217600
3/12/91,18.5735,18.6268,18.2305,18.3026,8627200
3/13/91,18.3026,18.6816,18.2665,18.6095,6017600
3/14/91,18.6268,18.843,18.2305,18.4654,7779600
3/15/91,18.4106,18.4106,18.1945,18.2478,10766000
3/18/91,18.2118,18.4654,18.1945,18.4279,5965200
3/19/91,17.1136,17.1496,16.5732,16.5905,25338400
3/20/91,16.5732,16.6265,16.357,16.4464,16028400
3/21/91,16.5372,16.5732,15.9967,16.1221,12931200
3/22/91,16.1408,16.2302,16.0328,16.0861,11433200
3/25/91,16.1221,16.3743,16.1048,16.357,6387600
3/26/91,16.357,16.5184,16.3383,16.4103,5503200
3/27/91,16.4824,16.5184,16.2129,16.2662,6818800
3/28/91,16.4291,16.4824,16.2662,16.4103,6475200
4/1/91,16.4103,16.4651,16.1221,16.1769,5692000
4/2/91,16.2129,16.357,16.014,16.321,9072400
4/3/91,16.3383,16.4651,16.285,16.3022,7363600
4/4/91,16.3743,16.5372,16.1581,16.357,7753200
4/5/91,16.4464,16.5011,16.2129,16.2302,6080400
4/8/91,16.1942,16.357,16.1408,16.285,3860400
4/9/91,16.2489,16.3383,15.9967,16.0328,5395600
4/10/91,16.05,16.0861,15.8526,16.0328,7698800
4/11/91,16.014,16.1221,15.8699,15.942,8858800
4/12/91,15.9967,15.9967,15.5817,15.6364,14222000
4/15/91,15.6004,15.6177,15.2214,15.4015,12107200
4/16/91,15.4203,15.7445,15.3842,15.7445,8346800
4/17/91,15.7978,15.9607,15.7445,15.8339,8356000
4/18/91,15.8526,15.9607,15.7618,15.8166,5855200
4/19/91,15.7445,15.8886,15.7085,15.7805,8437200
4/22/91,15.6725,15.7618,15.5817,15.6364,6281600
4/23/91,15.7085,15.7258,15.5456,15.6177,3728400
4/24/91,15.6177,15.6898,15.5644,15.6004,5768400
4/25/91,15.6177,15.7258,15.5096,15.5644,4485600
4/26/91,15.5644,15.6004,15.4563,15.4736,4094000
4/29/91,15.5283,15.5456,15.0773,15.1133,7418000
4/30/91,15.2041,15.2041,14.717,14.8438,13152800
5/1/91,14.7717,15.06,14.717,14.9879,7776800
5/2/91,14.9519,15.2761,14.9519,15.2574,6088400
5/3/91,15.2041,15.3482,14.6997,14.9332,12892400
5/6/91,14.9257,15.108,14.9257,15.0715,4376000
5/7/91,15.0715,15.0905,14.8528,14.8528,5144400
5/8/91,14.8893,15.1634,14.8353,15.1269,5536000
5/9/91,15.1998,15.436,15.1809,15.436,6174000
5/10/91,15.436,15.455,15.0176,15.0715,5457600
5/13/91,15.108,15.455,15.054,15.436,5138400
5/14/91,15.3821,15.4914,15.2538,15.455,7864800
5/15/91,15.3092,15.3267,14.7624,14.9811,10705600
5/16/91,15.1269,15.1998,15.0176,15.1809,5453200
5/17/91,15.108,15.2538,15.0905,15.1269,8452400
5/20/91,15.1809,15.1998,15.0351,15.054,3162800
5/21/91,15.108,15.1998,14.6531,14.7989,6700800
5/22/91,14.9082,15.2538,14.8718,15.2538,8968400
5/23/91,15.2363,15.2538,15.1269,15.2538,5525200
5/24/91,15.2538,15.3267,15.2363,15.3092,3820400
5/28/91,15.3456,15.3631,15.108,15.3267,5766800
5/29/91,15.2538,15.2538,15.1269,15.1809,6608800
5/30/91,15.108,15.3267,15.108,15.2173,5716400
5/31/91,15.2173,15.5279,15.1269,15.4725,7060000
6/3/91,15.455,15.6547,15.4185,15.5089,5287200
6/4/91,15.3996,15.455,15.2538,15.3092,4880400
6/5/91,15.3631,15.3821,15.0351,15.054,5948800
6/6/91,15.0351,15.108,14.8718,15.0176,5416800
6/7/91,14.9986,15.0176,14.7799,14.8718,7041600
6/10/91,14.9257,14.9811,14.8893,14.9257,3941200
6/11/91,14.9811,15.0905,14.8893,14.9082,4547600
6/12/91,14.8528,14.8718,14.6706,14.7989,7518800
6/13/91,14.7799,14.7799,14.5977,14.6706,7584400
6/14/91,14.7799,14.8164,14.5612,14.6341,9448000
6/17/91,14.5248,14.5802,14.5073,14.5073,652800
6/18/91,14.5437,14.726,14.5437,14.707,6945600
6/19/91,14.6166,14.7624,14.5802,14.726,8331200
6/20/91,14.3979,14.4708,14.1602,14.4518,16344000
6/21/91,14.4708,14.5802,14.4518,14.5248,12577200
6/24/91,14.4518,14.5248,14.325,14.3425,9382400
6/25/91,14.3789,14.5248,14.325,14.4883,6861200
6/26/91,14.4518,14.4883,14.306,14.3789,6804000
6/27/91,14.3979,14.3979,14.1967,14.2331,7252400
6/28/91,14.1792,14.2521,14.0873,14.1602,7086400
7/1/91,14.2331,14.3789,14.1967,14.3425,5378400
7/2/91,14.325,14.4883,14.306,14.4518,4838400
7/3/91,14.3979,14.4154,14.306,14.306,3868400
7/5/91,14.306,14.4708,14.2696,14.3789,3140000
7/8/91,14.2886,14.6531,14.2521,14.6531,5562000
7/9/91,14.6341,14.707,14.4708,14.5073,5046800
7/10/91,14.5612,14.6341,14.3615,14.3979,5210000
7/11/91,14.4154,14.4344,14.2886,14.325,4749200
7/12/91,14.4344,14.5437,14.325,14.4883,5621600
